bambu lengka
bambu lengka tali
bambu pagar
bambu perling
bambu runcing
bambu sembilang
bambu talang
bambu tali
bambu tamiang
bambu toi
bambu tutul
bambu uncue
ban angin
ban angkut
ban berjalan
ban buta
ban cadangan
ban dalam
ban gundul
ban hidup
ban luar
ban mati
ban pejal
ban pompa
ban serap
banar babi
bandar air
bandar buntut
bandar sampah
bandar udara
bandara internasional
bandara luar negeri
bandut meriam
bangas merah
bangas putih
bangau kambing
bangau kerbau
bangau tontong
bangkit hatinya
bangku kaki
bango tolak
bangsa Barat
bangsa murni
bangsa taneh
bangsal ternak
bangsawan dalam
bangsawan sosial
bangunan liar
bangunan megalitik
bangunan permanen
bangunan semipermanen
banjar huma
banjar tangki
banjir bandang
banjir bulanan
banjir darah
banjir maksimum
banjir tahunan
banjir tahunan minimum
bank dalam bank
bank data
bank desa
bank devisa
bank garansi
bank mata
bank pasar
bank pembangunan
bank penerbit
bank plecit
bank sentral
bank soal
bank sperma
bank syariah
bank tabungan
bank umum
bantal golek
bantal guling
bantal peluk
bantal seraga
bantal suari
bantal udara
bantalan elektronis
bantuan ekonomi
bantuan humaniter
bantuan luar negeri
bantuan lunak
bantuan militer
bantuan modal
bantuan pangan
bantuan pengetahuan
bantuan personal
bantuan proyek
bantuan teknik
bantuan teknis
banyak kali
banyak mulut
banyak sedikit
banyak sedikitnya
bapa Suci
bapak ayam
bapak badari
bapak bangsa
bapak besar
bapak bungsu
bapak kecil
bapak muda
bapak pendiri
bapak tiri
bapak tua
baptis air
baptis rindu
bara api
barah batu
barah bir
barang antik
barang apa
barang asal
barang awet
barang bahan
barang baku
barang bawaan
barang bebas
barang benda
barang berharga
barang berkat
barang besi
barang bila
barang bukti
barang cetakan
barang dagangan
barang gawan
barang gelap
barang industri
barang jadi
barang kala
barang kalakeran
barang kena pajak
barang komisi
barang konsumen
barang kuno
barang larangan
barang logam
barang luks
barang makanan
barang mewah
barang modal
barang netral
barang normal
barang obral
barang pecah-belah
barang pecahan
barang pribadi
barang primer
barang pusaka
barang raja
barang sedia
barang sekunder
barang seni
barang sesuatu
barang siapa
barang sitaan
barang sudah
barang sulur
barang tahan lama
barang tentu
barang tetap
barang tua
barang tunanilai
barang usaha
barang ying ching
barat daya
